user_id,edit_count,gender,admin_ascention,admin,eigen_central,eigen_central_bin,community,coord_given_all,coord_received_all,coord_given_ingroup,coord_received_ingroup,post_count,italics_freq,bold_freq,link_freq,function_words_freq,avg_length_tokens
Gramorak,146,male,,False,3.3231333816336754e-07,False,4,nan,nan,,,1,,,,,1.0
Kenb215,3305,unknown,,False,1.0868074819256271e-05,False,9,0.0,0.0,,,2,,,,20.5,4.5
Hylian Auree,5186,male,,False,1.9229162527372062e-05,False,4,0.0,-0.0625,,,2,,,,17.5,3.0
TunaSushi,339,unknown,,False,1.5167794686661554e-05,False,13,nan,0.0,,,1,,,,8.0,2.0
Pen of bushido,5540,unknown,,False,5.512972045324653e-07,False,40,nan,0.0,,,1,,,,33.0,3.0
Dymo400,93,unknown,,False,1.3638801481256166e-06,False,9,nan,0.0,,,1,,,,21.0,3.0
Perspicacite,6334,unknown,,False,4.890485485510585e-07,False,30,-0.0714285714286,-0.047619047619,,,5,,,,15.8,3.2
Steven Zhang,31917,male,,False,0.001168047122407652,False,14,0.0279098897611,0.0754845098026,,,118,0.059322033898305086,,,24.796610169491526,3.6864406779661016
HarisM,1128,unknown,,False,1.4215809859608416e-06,False,9,nan,0.0,,,1,,,,9.0,3.0
Matt Yeager,8393,unknown,,False,0.00012679744863456022,False,9,-0.0342757936508,-0.016369047619,,,18,0.16666666666666666,,,32.833333333333336,4.111111111111111
PageRob,147,unknown,,False,1.1833272064471823e-06,False,27,nan,0.0,,,1,,,,50.0,4.0
Auroranorth,4705,unknown,,False,0.0029808044216249044,False,17,0.0253028734145,0.0242321375942,,,98,0.061224489795918366,,,10.826530612244898,2.5816326530612246
Prokopenya Viktor,1289,unknown,,False,1.5805356509290093e-06,False,32,nan,0.0,,,1,,,,46.0,7.0
White Shadows,19477,unknown,,False,0.00044410136998562896,False,6,0.0920119971832,0.0647380419559,,,46,0.021739130434782608,0.021739130434782608,,19.347826086956523,2.891304347826087
Visitor10001,103,unknown,,False,5.220860518161037e-07,False,38,nan,0.0,,,2,,,,46.0,5.0
Whyisyouhollerin,113,unknown,,False,1.074831705005925e-06,False,39,nan,0.0,,,1,,,,25.0,3.0
DMorpheus,5881,unknown,,False,4.8264363942448414e-05,False,42,0.0416666666667,-0.03125,0.0,0.0,12,,,,20.083333333333332,3.3333333333333335
Smoco01,1,unknown,,False,2.4304256001037504e-05,False,6,nan,0.0,,,2,,,,4.0,1.0
Dwanyewest,39966,unknown,,False,0.00010264047525555169,False,42,-0.01875,0.0119047619048,-0.0625,0.0,15,,,,7.733333333333333,1.0
DavidRF,12975,unknown,,False,1.2431464602714026e-05,False,25,0.0,nan,,,2,,,,10.5,2.0
El T,764,unknown,,False,7.111516646738217e-08,False,2,0.0,nan,,,1,,,,16.0,2.0
Sumanch,3832,unknown,,False,,,,0.0,0.0,,,2,,,,12.0,2.5
Stephen B Streater,7271,male,,False,0.0004540182304270996,False,32,0.0239840733591,-0.00215743686138,,,56,0.017857142857142856,,,20.321428571428573,2.6607142857142856
Everpassingpxpx,56,unknown,,False,6.312926299856534e-07,False,15,0.0,0.0,,,2,,,,11.0,2.0
Zoltan Bukovszky,15758,unknown,,False,3.2260162907281733e-07,False,13,0.0,0.0,,,9,,,,28.77777777777778,3.3333333333333335
GiantSnowman,68723,male,,False,0.00010716650600540885,False,3,-0.000246106447131,-0.00648613968382,,,129,0.12403100775193798,,0.007751937984496124,14.496124031007753,2.131782945736434
Paul gene,2085,unknown,,False,0.0003682216569441612,False,28,0.0103535353535,0.0244005994006,,,19,0.10526315789473684,,,35.05263157894737,4.7368421052631575
Lexein,9346,unknown,,False,9.600165084557957e-05,False,42,0.0492435840733,0.174038461538,0.229166666667,0.248115079365,35,0.2857142857142857,,,17.085714285714285,3.7142857142857144
The Evil IP address,6353,male,,False,4.441036027236322e-06,False,3,0.0,-0.166666666667,,,4,,,,12.75,3.25
Valtoras,340,unknown,,False,0.00013933770340709108,False,4,nan,0.0,,,1,,,,4.0,1.0
Nonstopdrivel,656,unknown,,False,6.274814179741104e-07,False,19,0.0,0.0,,,2,,,,23.5,4.0
Atulsnischal,9753,unknown,,False,6.242674302691737e-06,False,25,nan,0.0,,,1,,,,19.0,2.0
Dekkappai,22296,unknown,,False,0.0011360172646543542,False,42,0.0265874894892,0.022496109214,0.0329715577957,0.0190990164876,131,0.1984732824427481,,0.007633587786259542,42.42748091603053,5.3816793893129775
MirkoS18,2192,unknown,,False,1.3352404883732652e-08,False,35,nan,nan,,,1,,,,,1.0
Lordhighdumbass,8,unknown,,False,1.1643052023981586e-07,False,41,0.0,nan,,,1,,,,1.0,1.0
EffK,1566,unknown,,False,,,,nan,nan,,,2,,,,90.5,10.0
Arsenic99,747,unknown,,False,8.891292296609224e-05,False,41,0.0,0.104166666667,,,6,0.16666666666666666,,,76.66666666666667,6.5
Rillke,54,unknown,,False,9.103681695328903e-08,False,15,0.0,nan,,,2,,,,10.5,2.0
Yopie,8396,male,,False,3.577622286972387e-06,False,23,0.0,0.0625,,,4,0.5,,,36.25,5.0
Bobo6balde66,5524,unknown,,False,2.683531228618154e-05,False,14,nan,-0.25,,,2,,,,7.5,1.5
Tangurena,856,unknown,,False,2.3503066267388778e-05,False,27,nan,0.0,,,1,,,,60.0,3.0
Jason Rees,37788,male,,False,0.00022127241675231542,False,20,0.0659915720674,0.0107692149826,,,48,,,,13.729166666666666,1.7083333333333333
StephanNaro,599,unknown,,False,4.1209685905322366e-07,False,35,nan,0.0,,,1,,,,57.0,6.0
Closettrekker,419,unknown,,False,2.7594336841822312e-05,False,11,0.0,0.0,,,1,,,,24.0,3.0
Tallard,1105,female,,False,,,,0.0,0.0,,,5,,,,39.8,4.6
AjaxSmack,14612,unknown,,False,0.00010926809645933374,False,40,0.0303571428571,0.0598318348318,,,23,0.21739130434782608,,,23.956521739130434,4.0
Obsessivelibrarian,27,unknown,,False,4.5203039048948254e-06,False,13,nan,0.0,,,1,,,,43.0,6.0
David 5000,347,unknown,,False,,,,0.0,0.0,,,3,,,,19.0,3.0
Smallbones,18733,unknown,,False,0.00021446258655102445,False,20,0.064652743405,0.0220001227984,,,78,0.02564102564102564,,,22.346153846153847,2.923076923076923
Splamo,1597,unknown,,False,1.4361461805121414e-05,False,19,0.0,0.0,,,2,,,,9.5,2.5
InternetHero,2420,unknown,,False,1.252203999398657e-05,False,29,0.0,0.125,,,8,,,,18.625,3.125
Mitsube,5925,unknown,,False,3.401568529352083e-05,False,11,0.0180555555556,0.11461038961,,,22,,,,35.5,4.0
Cliftonian,11837,male,,False,8.623209430233178e-05,False,3,0.00443295057738,0.00100768552805,,,71,0.04225352112676056,,,17.169014084507044,3.056338028169014
Duncan,11610,male,,False,6.297848959863982e-05,False,32,0.086753455196,0.0213541666667,,,50,0.22,0.02,,18.88,3.72
Daddy Kindsoul,19776,unknown,,False,,,,0.0625,0.0625,,,6,0.3333333333333333,,,19.666666666666668,3.5
Ben Tibbetts,2216,unknown,,False,1.06031220832128e-05,False,9,0.0,0.0,,,2,,,,12.0,2.5
Freshacconci,25574,unknown,,False,0.0005380356450655408,False,34,0.031127187571,0.00491231704512,,,121,0.10743801652892562,,,22.31404958677686,3.446280991735537
Sarnold17,7937,male,,False,6.316506611135017e-07,False,41,0.0625,0.0104166666667,,,8,,,,31.5,4.875
CaptainPuma,22,unknown,,False,,,,nan,nan,,,2,,,,7.5,2.0
Maluka,571,unknown,,False,,,,0.0,0.0,,,2,,,,40.0,4.0
Mr. Stradivarius,12926,male,,False,0.0001383376849725231,False,14,0.0190992653736,0.00592780972038,,,35,0.17142857142857143,,,37.885714285714286,5.371428571428571
MusicScienceGuy,323,male,,False,5.444722444666223e-07,False,12,0.0,nan,,,3,0.3333333333333333,,,16.0,1.6666666666666667
Skier Dude,288705,male,,True,0.0002710438704642325,False,7,-0.0045764212195,0.022654576797,,,94,0.3617021276595745,,,26.47872340425532,2.75531914893617
ENDofdaWORLD2012,7,unknown,,False,,,,nan,nan,,,2,,,,62.0,8.0
WLU,47809,male,,False,0.00038353877781375763,False,28,0.0650980149685,0.0105384262795,,,100,0.09,,,24.24,3.05
Moonraker2,11,unknown,,False,0.00016392686192417703,False,6,0.0249767143257,-0.00337838116476,,,58,0.08620689655172414,,,14.0,1.8448275862068966
Trevj,6027,unknown,,False,3.2677997948016405e-05,False,21,-0.0142857142857,0.0501602564103,,,13,0.23076923076923078,,,25.153846153846153,4.769230769230769
Bobby fletcher,1235,unknown,,False,,,,nan,nan,,,3,,,,3.0,0.6666666666666666
Longevitydude,420,unknown,,False,3.5654676966486046e-06,False,33,0.166666666667,0.104166666667,,,4,,,,11.75,1.0
College Watch,460,unknown,,False,2.9900640468599085e-06,False,19,nan,0.0,,,1,,,,57.0,4.0
Ken JP Stuczynski,113,male,,False,,,,nan,nan,,,1,,,,,0.0
Uuu87,344,unknown,,False,,,,nan,nan,,,2,,,,8.0,1.0
Gaelen S.,2304,male,,False,1.2962976684222886e-05,False,5,nan,nan,,,1,,,,,1.0
Pahazzard,1899,unknown,,False,,,,0.0,0.0,,,2,,,,38.0,3.5
JEBrown87544,285,unknown,,False,1.0132520038022522e-06,False,2,nan,nan,,,1,,,,,0.0
Unoffensive text or character,531,unknown,,False,8.757318544133921e-08,False,27,nan,0.0,,,1,1.0,,,22.0,2.0
Yellowbeard,220,unknown,,False,3.0820131093992315e-06,False,2,nan,0.0,,,2,,,,1.0,1.0
Jonathanwallace,2815,male,,False,2.2752497313012523e-05,False,14,0.00892857142857,0.0186011904762,,,10,0.1,,,37.7,3.5
Meneerke bloem,2470,male,,False,0.00033301796893162386,False,41,-0.156398809524,0.102942692228,,,12,0.25,,,4.416666666666667,1.9166666666666667
PietrH,127,male,,False,,,,nan,nan,,,2,,,,,0.5
Gercekkaynarca,60,unknown,,False,4.752980400412663e-07,False,35,nan,0.0,,,1,,,,28.0,5.0
SGGH,36889,male,2007-03-24 00:00:00,True,0.00014069138243487888,False,17,-0.166666666667,0.01875,,,38,0.05263157894736842,,,17.710526315789473,2.3684210526315788
Erik the Red 2,4180,unknown,,False,0.00013337543292420224,False,4,0.00833333333333,-1.38777878078e-17,,,6,0.16666666666666666,,,17.0,3.5
Dysprosia,28388,unknown,2003-09-17 00:00:00,True,1.7409844141775644e-05,False,9,-0.025,-0.0432255244755,,,17,0.11764705882352941,,0.058823529411764705,12.823529411764707,2.2941176470588234
Pastore Italy,567,unknown,,False,1.2962976684222968e-05,False,5,nan,nan,,,3,,,,,1.0
RHB100,1535,male,,False,2.5953673370437264e-05,False,17,nan,0.125,,,3,,,,20.666666666666668,2.3333333333333335
JohnnyAlbert10,5469,unknown,,False,6.5416432723563404e-06,False,12,0.0209145021645,-0.0138888888889,,,25,,,0.16,19.08,3.6
Pappubahry,120,unknown,,False,2.4662039817821746e-07,False,43,nan,0.0,,,1,,,,25.0,4.0
Penale52,27170,male,,False,2.7591779458562565e-07,False,37,0.0714285714286,nan,,,6,,,,1.5,1.0
Diefgross,213,unknown,,False,9.814692502558496e-07,False,6,nan,0.0,,,2,0.5,,,46.5,4.5
Kakofonous,6956,unknown,2008-05-11 00:00:00,True,0.00019093474779723274,False,38,0.0625,0.0520833333333,,,7,,,,16.142857142857142,2.4285714285714284
NotAnotherAliGFan,680,unknown,,False,,,,nan,nan,,,3,,,,20.666666666666668,2.0
Dozenthey,609,unknown,,False,0.00013799222465154498,False,21,nan,0.0,,,1,,,,54.0,5.0
Miyagawa,26498,male,,False,0.00031925825720240477,False,21,0.0,-0.0372023809524,,,8,,,,18.0,1.5
Corwin8,638,unknown,,False,4.4974554401455916e-05,False,22,0.0,0.0625,,,2,,,,36.0,6.5
DuncanCraig1949,300,unknown,,False,,,,nan,nan,,,2,,,,60.5,4.5
EkoGraf,7921,unknown,,False,2.2573128289577436e-05,False,19,-0.0758503401361,-0.00816847572362,,,21,0.047619047619047616,,,34.19047619047619,3.1904761904761907
Nagaeyari,84,unknown,,False,,,,nan,nan,,,8,,,,29.75,3.0
SarekOfVulcan,37486,male,2008-06-30 00:00:00,True,0.0024345141311302035,False,38,0.0304420896523,0.0175589871993,,,203,0.059113300492610835,,0.0049261083743842365,12.783251231527094,2.438423645320197
Isaacl,3624,unknown,,False,1.780085052457302e-05,False,23,0.0625,0.03125,,,5,,,,32.0,2.6
Bigjake,594,unknown,,False,5.347692521615976e-05,False,13,nan,0.0,,,1,,,,26.0,4.0
Fixblor,582,unknown,,False,1.185289553017706e-05,False,21,nan,0.0,,,1,,,,10.0,2.0
RiccoBenardio,29,unknown,,False,8.970192140580368e-06,False,19,nan,nan,,,1,,,,,0.0
Gepa,45,unknown,,False,0.006370679580993659,False,17,-0.0625,-0.0666666666667,,,15,,,,21.8,3.6
Aharon42,254,unknown,,False,5.974840670061829e-07,False,2,nan,0.0,,,4,,,,70.75,6.25
Savagepink,52,unknown,,False,1.1899065111580465e-08,False,34,nan,0.0,,,1,,,,41.0,5.0
Ny156uk,2046,unknown,,False,1.702248214984915e-06,False,25,0.0,nan,,,1,,,,85.0,9.0
Kensplanet,14499,male,,False,0.00017714541940732958,False,17,6.93889390391e-18,0.114583333333,,,9,0.3333333333333333,,,16.11111111111111,4.111111111111111
ElectricTurahk,1748,unknown,,False,4.418304466297216e-05,False,29,nan,0.208333333333,,,2,,,,30.5,4.0
Abdull,5989,unknown,,False,2.98641914964772e-05,False,2,-0.20625,-0.0104166666667,,,17,0.11764705882352941,,,12.588235294117647,2.9411764705882355
Yarraville-com,20,unknown,,False,3.3607078239844477e-07,False,3,nan,nan,,,2,,,,,0.0
Theusualsuspect,299,unknown,,False,5.301561041606497e-06,False,9,0.0,nan,,,1,,,,37.0,4.0
PlatinumFire,2618,unknown,,False,,,,nan,nan,,,1,,,,4.0,2.0
AntiSpamBot,44141,unknown,,False,6.888517003337081e-05,False,3,nan,0.0,,,2,,,,43.0,6.0
Dolledre,69,unknown,,False,2.5348379021105793e-05,False,29,nan,nan,,,3,,,,1.0,2.3333333333333335
Wikiscribe,3379,male,,False,7.986139267687752e-05,False,24,nan,0.0104166666667,,,8,,,,43.125,1.25
Weregerbil,12440,unknown,,False,0.0001249120035694577,False,9,nan,0.0625,,,3,,,,21.0,3.3333333333333335
SwitChar,3511,unknown,,False,3.647353984563818e-07,False,31,0.0,0.0,,,2,,,,38.5,6.0
Phoebe,9399,unknown,,False,,,,nan,nan,,,,,,,,
AtheWeatherman,3971,male,,False,2.1244987856381833e-06,False,25,nan,0.0,,,1,,,,13.0,4.0
Adrian Comollo,1403,unknown,,False,1.3609523625248212e-06,False,2,nan,0.0,,,1,,,,1.0,1.0
Historiographer,11883,male,,False,0.00046793235400108984,False,5,0.0296926363481,-0.00543419651772,,,94,0.02127659574468085,,,12.712765957446809,3.0319148936170213
4,3692,unknown,,False,1.6402681828901478e-06,False,12,0.0,-0.0416666666667,,,3,,,,8.666666666666666,1.3333333333333333
Sable232,11095,unknown,,False,1.7619721514359457e-05,False,32,0.0253246753247,0.0282196969697,,,18,,,,34.0,4.0
Scott Wilson,1485,unknown,,False,1.0454345319420928e-07,False,9,0.0,0.0,,,2,,,,4.0,2.0
Amay82,14,unknown,,False,3.254568654088975e-06,False,21,nan,0.0,,,1,,,,7.0,1.0
Rusted AutoParts,8174,male,,False,,,,nan,nan,,,,,,,,
Rmzadeh,757,unknown,,False,3.1921617544614556e-07,False,13,nan,0.0,,,1,,,,1.0,1.0
Erik the Appreciator,3373,unknown,,False,,,,0.0,nan,,,2,,,,16.0,3.0
Eriastrum,348,unknown,,False,3.5196680397181016e-07,False,25,0.0,-0.0625,,,2,,,,20.5,3.0
Happy138,3606,unknown,,False,1.3922674372682404e-06,False,7,1.38777878078e-17,0.1,,,5,,,,8.0,3.4
Counter-revolutionary,7610,unknown,,False,0.00014125160330173526,False,13,-0.010092511655,0.0118686868687,,,23,0.08695652173913043,,,16.652173913043477,2.9130434782608696
Samwisep86,1515,unknown,,False,,,,nan,nan,,,1,,,,13.0,3.0
Efcmagnew,392,male,,False,8.900660075707491e-07,False,39,nan,0.0,,,1,,,,8.0,3.0
Aleister Wilson,1338,unknown,,False,3.038824710009952e-07,False,39,nan,0.0,,,11,,,,47.18181818181818,5.363636363636363
Maxpana3,52,unknown,,False,4.4572449240517405e-05,False,28,nan,nan,,,1,,,,,1.0
Mousey.Mouse,199,unknown,,False,4.184688979579627e-07,False,12,0.0,nan,,,1,,,,9.0,3.0
Skully Collins,5810,unknown,,False,5.202415978851113e-07,False,32,0.0,0.0,,,4,,,,12.0,2.25
Boraczek,1376,unknown,,False,9.040238547633844e-08,False,23,nan,0.0,,,1,,,,60.0,7.0
Blorg,958,unknown,,False,,,,0.0,0.0,,,4,,,,22.25,3.75
Libs23,1021,unknown,,False,2.0034748751375878e-06,False,9,nan,0.0,,,1,,,,14.0,2.0
TAnthony,81331,male,,False,0.011728920317700474,True,1,0.0283482142857,0.0324973207907,,,28,0.35714285714285715,,,39.607142857142854,3.607142857142857
Lubaf,1780,unknown,,False,,,,nan,0.0,,,1,1.0,,,20.0,3.0
Navhus,331,male,,False,2.3155193717075065e-06,False,6,nan,nan,,,1,,,,,0.0
SamuelRiv,1692,unknown,,False,6.38455744539132e-07,False,23,0.0,0.0,,,2,,,,18.0,2.5
Danorton,2395,unknown,,False,3.6071846761844406e-05,False,11,-6.93889390391e-18,0.0125,,,9,0.1111111111111111,,,29.77777777777778,4.333333333333333
Ktr101,54290,male,,False,0.003070403698755995,False,0,0.010591498843,0.0220320635709,,,552,0.005434782608695652,,,22.32246376811594,2.6159420289855073
Deserter1,990,unknown,,False,5.622806845460134e-08,False,38,-0.0833333333333,0.0833333333333,,,3,,,,5.666666666666667,1.0
SaltyPig,1039,unknown,,False,,,,0.0,0.0,,,2,,,,38.5,6.0
SandyDancer,3486,unknown,,False,1.0479941093311794e-07,False,9,0.0384615384615,0.0,,,18,0.4444444444444444,,,38.111111111111114,4.388888888888889
DJ Clayworth,37095,male,2004-03-31 00:00:00,True,0.0003014583112441529,False,11,0.0229613177966,0.0705036697086,,,130,0.05384615384615385,,,12.915384615384616,2.223076923076923
Another n00b,335,unknown,,False,4.2880392008071514e-06,False,12,nan,0.0625,,,2,0.5,,,70.0,6.0
Kubigula,41776,male,2007-06-19 00:00:00,True,0.0002751821217788175,False,38,-0.00055550427833,0.00519350215002,,,42,,,,26.5,3.0714285714285716
Xavier sword of humakt,3,unknown,,False,,,,nan,nan,,,1,,,,55.0,9.0
Zxmwc24,9,unknown,,False,8.115582869341258e-07,False,25,nan,0.0,,,1,,,,39.0,5.0
AlimNaz,779,unknown,,False,1.7282535851562962e-05,False,4,0.0,nan,,,1,1.0,,,80.0,3.0
Valerius Tygart,8588,unknown,,False,0.0002138960032798945,False,38,0.0266092975652,0.0341427669553,,,24,0.041666666666666664,,,20.791666666666668,2.7083333333333335
Gospodar svemira,78,unknown,,False,3.4031101703185634e-08,False,19,nan,0.0,,,1,1.0,,,24.0,4.0
CoconutHead65,11023,unknown,,False,6.462396411561093e-07,False,39,0.016369047619,0.0,,,8,,,,14.625,1.875
Xtian1313,238,unknown,,False,1.73262359200413e-08,False,41,nan,nan,,,1,,,,,0.0
Kill-bill-93,45,unknown,,False,0.00014944931028561546,False,17,nan,0.0,,,1,,,,35.0,3.0
PauseYehNow,13,unknown,,False,1.4673025149440493e-05,False,39,0.0,0.125,,,2,,,,4.5,3.0
Mwalcoff,8618,unknown,,False,3.8130302636546787e-05,False,21,0.0625,0.0551091269841,,,10,,,,23.4,3.5
Szyslak,9318,unknown,,False,3.3659218688833614e-05,False,39,-0.0625,-0.0625,,,5,0.4,,,35.4,5.4
Mtking,8678,unknown,,False,0.0005311295381975529,False,7,0.0743437118437,0.0340809619302,,,48,0.0625,,,16.604166666666668,1.4375
Kalan,474,male,,False,1.8799088956882611e-07,False,9,0.0,0.0,,,1,,,,8.0,2.0
Ihutchesson,1938,unknown,,False,1.1275937632230885e-05,False,28,0.0,-0.0833333333333,,,5,,,,17.8,3.4
Monedula,4370,unknown,,False,,,,nan,nan,,,1,,,,29.0,4.0
Pen Lewins,54,unknown,,False,5.961942662127759e-07,False,19,0.0,nan,,,1,,,,3.0,1.0
MatthewUND,18643,unknown,2007-08-09 00:00:00,True,1.092848076093892e-05,False,0,0.0,0.0,,,3,,,,9.666666666666666,2.6666666666666665
A Ramachandran,1110,unknown,,False,6.164026218798846e-06,False,2,0.0952380952381,0.0952380952381,,,6,,,,10.5,2.3333333333333335
Basileias,1258,unknown,,False,,,,0.0,0.0,,,3,,,,15.333333333333334,2.0
Stardust,661,unknown,,False,,,,nan,nan,,,2,0.5,,,77.5,8.0
Mrfixter,559,unknown,,False,,,,0.0,0.0,,,4,,,,34.25,5.25
Warboerde,24,unknown,,False,2.1896587164394343e-08,False,0,nan,0.0,,,1,,,,8.0,2.0
Finn Froding,1030,unknown,,False,5.145786076309463e-06,False,5,0.0208333333333,0.125,,,4,0.25,,,39.0,3.75
CorenSearchBot,162319,unknown,,False,0.0016154921937168519,False,0,nan,0.00022656665694,,,203,,,0.0049261083743842365,32.99014778325123,3.7339901477832513
Bwrs,4926,male,,False,0.000637183134751043,False,28,0.0833333333333,0.125,,,8,,,,9.0,1.125
Theilert,12512,male,,False,1.5036911802210289e-06,False,18,nan,-0.0357142857143,,,4,,,,19.5,3.25
Hornoir,1890,male,,False,0.00011799691980556663,False,17,0.00892857142857,0.0454545454545,,,11,0.09090909090909091,,,41.27272727272727,4.545454545454546
Jblossom,97,unknown,,False,0.005013823894596733,False,1,0.0,0.0714285714286,,,2,,,,19.5,2.5
Oliva-pj,103,unknown,,False,2.1996278726133202e-05,False,42,nan,nan,nan,nan,1,,,,,1.0
Clarityfiend,71016,unknown,,False,0.0002456543765890065,False,27,0.0263892663709,-0.0168696495999,,,67,0.08955223880597014,,,12.134328358208956,2.1194029850746268
Team4Technologies,1260,unknown,,False,3.404759623189041e-07,False,6,nan,0.0,,,1,,,,33.0,7.0
Pashtun Ismailiyya,1,unknown,,False,5.3476925216159926e-05,False,13,-0.25,-0.0625,,,4,1.0,,,27.25,4.25
D.Lazard,802,male,,False,1.7259645409018383e-06,False,6,nan,0.0,,,1,,,,25.0,3.0
Exodio,831,unknown,,False,,,,0.0,0.0,,,2,,,,32.5,3.0
Superp,2707,unknown,,False,3.438323313093546e-05,False,3,0.0520833333333,0.0357142857143,,,11,0.09090909090909091,,,16.09090909090909,2.8181818181818183
Will Dockery,386,unknown,,False,2.5017680694764414e-07,False,32,0.0,nan,,,1,,,,14.0,1.0
Gnanapiti,5244,unknown,,False,7.986070157789081e-06,False,21,nan,0.0,,,1,,,,9.0,1.0
Charles,14760,unknown,,False,0.00023761554060406755,False,5,-0.00667353479853,0.00798836580087,,,26,0.15384615384615385,,,33.26923076923077,3.730769230769231
AlexG,342,unknown,,False,5.740786849808274e-06,False,2,nan,0.0,,,2,,,,32.5,4.5
Decltype,19520,male,2009-07-01 00:00:00,True,0.0009309954891713814,False,11,0.0190743278498,0.0363032652476,,,67,0.11940298507462686,,,17.388059701492537,3.537313432835821
Nate1481,20094,male,,False,6.559099277942045e-06,False,22,0.0,0.068253968254,,,13,0.07692307692307693,,,18.692307692307693,2.6153846153846154
Bigbluefish,5084,male,,False,1.9528322193496656e-06,False,25,-0.0125,0.014880952381,,,8,0.25,,,17.75,1.625
Ms. Sarita,2174,unknown,,False,8.403823685743141e-05,False,21,0.0,-0.025,,,7,0.14285714285714285,,,30.142857142857142,5.0
Mihnea Tudoreanu,0,unknown,,False,7.936790966039142e-07,False,9,0.03125,0.0416666666667,,,5,0.4,,,15.8,3.0
Blargh29,14441,unknown,,False,1.580535650929327e-06,False,32,-0.0145833333333,-0.0202380952381,,,12,,,,32.083333333333336,4.333333333333333
Ck lostsword,7419,unknown,2007-06-17 00:00:00,True,,,,-0.0119047619048,-0.0119047619048,,,8,,,,7.875,2.5
ChriKo,350,unknown,,False,1.6674014068047621e-06,False,9,nan,0.0,,,1,1.0,,,32.0,5.0
CSDWarnBot,30410,unknown,,False,0.002056023610200528,False,17,nan,0.0,,,26,1.0,,,86.57692307692308,6.923076923076923
Dtrebbien,5924,unknown,,False,,,,nan,nan,,,,,,,,
TennisProdigy,55,unknown,,False,6.856390704205603e-05,False,17,nan,0.0,,,1,,,,4.0,2.0
AdamDeanHall,33979,male,,False,2.5227468889124906e-05,False,39,0.0338641047224,0.0320988651871,,,31,0.16129032258064516,,0.03225806451612903,12.870967741935484,2.161290322580645
Mineros,166,unknown,,False,1.1627822742721352e-05,False,42,0.0,nan,0.0,nan,1,,,,10.0,1.0
T.woelk,1423,unknown,,False,0.00029889862057123104,False,17,0.0,0.0,,,2,,,,37.5,4.0
Binadot,1599,unknown,,False,8.046131938932713e-08,False,12,0.0,0.0,,,2,1.0,,,70.5,8.0
RedSquirrel,307,male,,False,4.04401851385755e-06,False,6,0.0,0.0,,,5,,,,24.4,2.8
Mkadams888,812,unknown,,False,5.897487757049973e-06,False,21,nan,0.0,,,2,,,,18.5,1.0
Usquam,162,unknown,,False,,,,nan,0.0,,,2,,,,17.0,3.0
Megaman89,59,unknown,,False,,,,nan,nan,,,3,,,,8.333333333333334,1.3333333333333333
Abd,14259,unknown,,False,0.005689386994099645,False,4,0.0175327711092,0.0268646905585,,,63,0.2222222222222222,,,78.33333333333333,8.206349206349206
Sausa11,196,unknown,,False,3.0205124957604995e-06,False,0,nan,0.0,,,1,,,,101.0,13.0
Greyhood,86763,male,,False,6.141499866566844e-05,False,43,-0.00737067188122,-0.0103113372874,,,61,0.09836065573770492,,,22.491803278688526,2.622950819672131
SMP0328.,10588,male,,False,1.0009499946891523e-05,False,32,0.0625,-0.135416666667,,,11,0.18181818181818182,,,23.454545454545453,3.090909090909091
Knowledgekid87,8846,male,,False,4.549968057935683e-05,False,9,0.025,0.0645833333333,,,10,,,,21.2,2.8
1234r00t,4333,male,,False,4.102759496232644e-05,False,21,-0.025,-0.0220779220779,,,12,0.25,,,16.75,2.0
Alex Smotrov,1766,male,,False,0.0001642528340560612,False,16,-0.0416666666667,-0.030303030303,,,12,,,,18.5,3.1666666666666665
Dlabtot,8465,unknown,,False,9.9769839074928e-07,False,11,-0.0625,-0.0208333333333,,,4,,,,17.0,2.5
Nkras,605,unknown,,False,,,,nan,nan,,,1,1.0,,,4.0,2.0
Asarlaí,20018,unknown,,False,0.0002011879740419335,False,23,0.0265213576778,-0.00925675937069,,,50,0.26,,,12.56,2.02
Wfwiki10,58,unknown,,False,2.6000521841870816e-07,False,21,nan,0.0,,,1,,,,3.0,1.0
Raychut,683,unknown,,False,7.781567623845316e-08,False,24,nan,0.0,,,1,,,,2.0,2.0
Anonymous editor,16633,unknown,2006-01-06 00:00:00,True,7.509539214330193e-06,False,2,0.0355477855478,0.0370358807859,,,29,,,,17.724137931034484,3.586206896551724
JaneVannin,386,unknown,,False,1.5821773659137245e-06,False,20,nan,nan,,,1,,,,,0.0
Chanheigeorge,91611,unknown,,False,9.517545626546632e-06,False,37,0.1,0.0654761904762,,,18,0.05555555555555555,,,27.944444444444443,3.388888888888889
Scott Keeler,24,unknown,,False,5.347692521615982e-05,False,13,nan,0.0,,,1,,,,13.0,2.0
Garykirk,1,unknown,,False,7.150064469757061e-05,False,11,0.0964285714286,0.0690879382056,,,27,0.07407407407407407,0.07407407407407407,,6.851851851851852,1.8888888888888888
Sumalsn,1399,male,,False,2.124498785637926e-06,False,25,nan,nan,,,1,,,,,0.0
Sm8900,22261,unknown,,False,0.0006810939251552107,False,22,0.00833333333333,0.0109126984127,,,26,0.07692307692307693,,,15.192307692307692,4.730769230769231
Cowman109,6531,unknown,2006-08-12 00:00:00,True,0.00026504384987343797,False,15,0.164781746032,0.0863011988012,,,23,,,,23.82608695652174,3.260869565217391
