user_id,eigen_central,eigen_central_bin,avg_perplexity,n_utts,admin_status,n_content_words,n_tokens,n_types,n_function_words,divergence_articles,divergence_impersonal pronouns,divergence_quantifiers,divergence_auxiliary verbs,divergence_conjunctions,divergence_prepositions,divergence_personal pronouns,divergence_adverbs
Pradiptaray,0.0002795357909805104,False,964.78692815797763,2,False,42,60,47,21,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Joshuarooney,0.00018305373657115883,False,46666.737121028651,6,False,98,147,95,54,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Jean-Jacques Georges,0.0006591832400567292,False,1398.7555216590235,18,False,1203,1886,575,786,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Specialagent777,0.00026222072438952034,False,762.9498449847415,1,False,85,127,85,54,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
74.190.132.112,0,False,23314.112011305213,1,False,10,10,8,0,,,,,,,,
Riffic,0.0024653390725768334,False,8056.0802697869594,8,False,136,216,121,95,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
DaB.,6.952163251785871e-07,False,1235.5064560265439,1,False,27,37,31,13,-0.0,-0.0,,-0.0,-0.0,-0.0,,-0.0
Kmorozov,0.00048347554138369317,False,1054.8809089311362,2,False,28,42,40,16,-0.0,-0.0,,-0.0,-0.0,-0.0,,-0.0
Gogo Dodo,0.02428871042967146,True,1960.5419847222379,149,True,5103,7571,1481,2878,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
71.167.164.220,0,False,2635.0297476656137,1,False,28,37,29,12,-0.0,,,-0.0,-0.0,-0.0,-0.0,-0.0
Miesianiacal,0.002787737752337896,False,35165.823672127757,37,False,3185,4165,807,1148,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Zeth,0.00014963095295513807,False,973.33249537919187,1,False,22,37,29,16,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,
Myheartinchile,0.0015712443085313225,False,1178.3767433562498,2,False,90,174,102,100,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Ctempleton3,0.0002307987169314758,False,13.031002755165527,1,False,1,1,1,0,,,,,,,,
Constantzeanu,0.00123948504118266,False,717.16593975169235,3,False,58,94,56,42,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Bellatrix9,0.00013588731066629188,False,3345.4072757617487,1,False,84,113,71,32,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Xario,0.00025048371161796314,False,732.56010455350633,3,False,51,72,58,22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
121.216.63.116,0,False,554.70845238114862,2,False,142,234,133,109,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
RadicalBender,5.011468261553837e-05,False,1477.7576648210675,1,True,15,20,18,7,,,,-0.0,-0.0,-0.0,-0.0,-0.0
Bubba73,0.011843510815534784,True,4615.2496924583111,140,False,3927,6295,1400,2742,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Cyphoidbomb,0.00024081736020529367,False,683.48546113089401,5,False,408,619,290,251,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Kalaha,0.0004700174276478305,False,618.81099993730368,4,False,105,166,101,77,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Recon.Army,0.002548472583983889,False,515.83055549442997,21,False,666,1016,322,393,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Chaldean,0.0009922478927826175,False,4710.5942558646275,12,False,204,305,134,116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Amore Mio,2.3534877700877664e-05,False,179369.54812576008,2,False,17,20,17,4,,,-0.0,,,-0.0,,-0.0
MuZemike,0.011966161655705836,True,2777.8981031707981,46,True,1287,2021,654,877,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Rtoma321,0.0001875197960656633,False,267.55487955361372,1,False,25,47,40,25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Ted Hewlett,0.00011682758581066538,False,621.44877777042416,1,False,41,56,44,20,-0.0,-0.0,,-0.0,-0.0,-0.0,,-0.0
Geregen2,0.002956874573206079,False,61979.58537242173,14,False,314,460,204,175,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Alanbly,0.0007176591763348147,False,2263.1825804886489,22,False,612,983,371,415,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Csernica,0.002539741450636211,False,1041.1621622760717,12,False,556,937,397,453,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Lmbstl,4.409103903400021e-05,False,2167.3107876657955,2,False,29,41,31,15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Mikael Häggström,0.0030529476319807905,False,22977.467141978363,60,False,1724,2546,530,960,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Victor12,0.006029335411324277,False,1687.9925647996624,57,False,1756,2679,794,1097,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Versus22,0.0027264039591532157,False,68692.19029694052,13,False,406,576,180,188,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
BorisTM,0.0007853334505208429,False,569.82736550771187,2,False,291,372,156,89,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Markb,0.0015261536367564255,False,639.91887336974798,2,False,64,92,35,30,-0.0,-0.0,,-0.0,,-0.0,-0.0,-0.0
94.236.132.239,0,False,52.247598659105549,1,False,20,21,19,1,,,,,,-0.0,,
Meteorman7228,0.0010377290993929661,False,303.50665498400502,2,False,43,79,53,40,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
203.213.97.70,0,False,59.301598686484603,3,False,0,0,0,0,,,,,,,,
Bobak,0.009138484982921205,True,970.8082702399073,47,True,2424,3937,1148,1765,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Thegreyanomaly,0.0021513511965433265,False,5659.1529469233992,10,False,89,128,86,46,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
RJHall,0.01437925525553552,True,28146.810688187539,56,False,1345,2090,672,839,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Loren.wilton,0.00170371816973044,False,855.55443472001025,6,False,153,262,162,125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
87.79.115.203,0,False,940.34578538388848,1,False,48,75,53,29,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Andre666,0.0010376809696152193,False,1886.4238731660794,8,False,538,841,301,372,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Animum,0.005899001926873888,False,122629.61749637897,8,False,161,211,113,56,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SpLoT,0.0035659564252649573,False,9365.5323177131941,8,False,225,295,152,89,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Amiodarone,0.0015261536367564255,False,1467.9249132072871,2,False,28,38,17,10,,-0.0,,-0.0,-0.0,,,
MarkS,0.00028593752537928575,False,1725.926909002462,1,False,44,54,36,10,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,
Coastalsteve984,6.597550698731018e-05,False,355.91255378482282,1,False,85,121,93,39,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
c7rky,0,False,2165.7270154438461,1,False,1,1,1,0,,,,,,,,
Ishtar456,0.0006034903563922537,False,331.76560107838657,3,False,222,378,172,178,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
124.177.81.178,0,False,682.34805916668563,1,False,29,49,40,22,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Senators,0.00021596300978216426,False,463.09161459194183,3,False,50,77,53,33,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
80.136.91.148,0,False,5093.981092645874,1,False,61,75,57,16,-0.0,-0.0,,,-0.0,-0.0,,-0.0
Francespeabody,0.00063104710671246,False,983.83191403072954,1,False,111,157,100,51,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Smooth0707,4.800754850477731e-05,False,879.76738422152039,2,False,101,137,104,46,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Thrissel,0.000346723372623809,False,8440.0198422495105,18,False,671,943,362,317,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
HPJoker,0.0032713708858091205,False,16888.094632925116,18,False,296,496,218,223,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
80.220.36.118,0,False,190.51575131794323,1,False,160,258,130,113,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Haribhagirath,0.00019738927814511967,False,831.9519317070484,5,False,67,95,78,35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
87.20.73.254,0,False,21228.582024187232,2,False,18,18,7,0,,,,,,,,
ADvaitaFan,0.00010838881372929352,False,806.42451316753943,1,False,41,63,52,25,-0.0,,,-0.0,-0.0,-0.0,-0.0,-0.0
Law Lord,0.00016122732501911422,False,2184.4034463048092,1,False,26,31,20,5,,,,,-0.0,,,
MrBeast,0.0014432591700807927,False,201.61533934198948,1,False,21,40,35,22,-0.0,,-0.0,-0.0,-0.0,-0.0,,-0.0
Bxsstudent,0.0009874317619524332,False,796.3261976067771,1,False,20,28,23,9,-0.0,,,-0.0,-0.0,-0.0,,-0.0
Ulner,0.0006295424548742002,False,2227.7051156663783,2,False,28,42,37,19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MarmadukePercy,0.009063809237364143,True,2333.171580352755,99,False,3552,5518,1347,2340,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Billreid,0.0019033900854013208,False,965.1401287447228,14,False,596,1037,369,513,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Gronky,0.005235224024869689,False,10029.112634035613,75,False,2592,4089,1032,1763,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Philip Gronowski,0.0008713828290630027,False,2341.8301177386074,3,False,24,40,36,18,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Vter4life,0.00015984518538299854,False,1926.9903710634778,3,False,133,189,120,67,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Mxipp,0.0007055019166941645,False,206.56124349952071,2,False,105,167,105,73,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Paul20070,0.002212470555521058,False,395.80230039305223,4,False,134,231,134,120,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Advanced,1.5921061396044382e-05,False,48.579560437137559,1,False,1,1,1,0,,,,,,,,
C. C. Perez,0.0002794734847236463,False,538.53263807011456,1,False,57,80,56,28,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
69.64.92.185,0,False,659.57226048815767,1,False,36,51,43,17,-0.0,-0.0,,-0.0,,-0.0,-0.0,-0.0
Amren,0.00031232824394219816,False,18820.051261574183,3,False,80,121,84,48,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ParisianBlade,0.00047305467298848405,False,714.55362575083609,3,False,92,146,101,61,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Glamrockboy,0,False,23021.800870686464,1,False,7,9,9,3,-0.0,,,,-0.0,-0.0,,
86.178.52.148,0,False,869.7531117592066,2,False,72,102,73,35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Mdonken,0.0007055019166941647,False,496.94216436668637,1,False,35,54,40,22,-0.0,,,-0.0,-0.0,-0.0,-0.0,-0.0
R. fiend,0.01824329290853079,True,1539.7823885324865,69,True,3442,5613,1330,2533,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Slapshot01j,1.0512593891453163e-05,False,5682.5755035836019,3,False,70,102,63,37,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Resolute,0.008479634696217025,True,33253.356431618777,76,True,2758,4485,1241,2028,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Revizionist,0.0011295656264353872,False,456.99377919197758,4,False,82,117,84,42,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Pelotas,0.0013353862914748586,False,36131.910178565762,38,False,1687,2358,682,780,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Xover,0.004285693510534543,False,896.96961430691113,31,False,2397,3993,1184,1861,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ImmortalGoddezz,0.004504847528763127,False,567.37074845913287,5,False,270,446,195,195,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Superscott789,6.0873320857938835e-05,False,151.39703457818743,1,False,11,17,15,8,-0.0,-0.0,,,-0.0,-0.0,,-0.0
FairFare,0.0002775805571178777,False,829.37135013424461,2,False,46,64,28,18,-0.0,,,-0.0,,-0.0,-0.0,-0.0
Rogerthat,0.0019508861242439808,False,8280.2501765924808,6,False,412,541,232,149,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ThatWikiGuy,0.001309855697062057,False,50848.9677679671,5,False,143,168,63,27,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Sylwia Ufnalska,0.003952946828980093,False,1238.4071520701377,14,False,929,1370,501,528,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Thatcher131,0.013151652855660771,True,1007.8653367319042,40,True,1717,2700,925,1112,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
72.75.117.122,0,False,92040.704245933579,1,False,21,24,16,4,,,,,-0.0,-0.0,,-0.0
Magicpiano,0.0006930685050842749,False,4222.7826859410379,34,False,1563,2392,843,936,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
90.213.151.241,0,False,624.346421651794,1,False,23,28,24,5,-0.0,-0.0,,,,-0.0,-0.0,
Nostalgic34,0.0007084665713194205,False,710.06033533014079,1,False,28,43,36,19,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
My Account,0.004069892605609217,False,248.63094695101557,2,False,57,106,64,52,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Maimai009,0.00030718363027303265,False,1188.2376543772214,3,False,98,150,97,63,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
216.210.45.2,0,False,1576.4018328979846,1,False,25,31,25,7,,-0.0,,-0.0,-0.0,-0.0,-0.0,
DexDor,0.001662624127113697,False,3054.9019892646379,5,False,214,283,158,81,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
JBC3,0.000326475833518106,False,723.55231159571827,5,False,320,481,166,183,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Burntsauce,0.0014434149665525262,False,1390.3912673795332,4,False,204,304,174,113,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Wnt,0.017021382786976937,True,1982.0175661289186,68,False,3304,5383,1421,2400,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Aabha R,0.0002667372852710273,False,1358.3236826955306,9,False,182,270,131,101,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
152.163.101.7,0,False,4842.0778400790105,2,False,23,31,25,9,-0.0,-0.0,,-0.0,-0.0,,,-0.0
Roundhouse0,0.004216431249230843,False,347.5996336527009,5,False,181,311,171,143,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Fundamentaldan,0.00010833446196346238,False,178.34172156783669,1,False,7,12,11,7,-0.0,,,,-0.0,-0.0,-0.0,-0.0
Qwerta369,0.00014998858438583583,False,546.50747886574061,4,False,161,284,139,145,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Gherman317,0.00016766054557187989,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Opus33,0.007014836225197057,False,34063.749227389977,33,False,780,1201,471,511,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
85.226.235.164,0,False,1148.3536303354883,1,False,74,129,85,66,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Zangar,0.0004110993567348387,False,1613.939665938731,10,False,474,742,301,330,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
85.178.228.20,0,False,214.58143413806067,3,False,85,156,101,77,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Wiooiw,0.001198811518421165,False,366.56004879756568,1,False,15,28,25,14,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,-0.0
Geogre,0.012913688953889743,True,1917.4749531045857,30,True,2152,3517,1053,1576,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
172.202.0.208,0,False,196.03511662254087,1,False,10,15,12,10,,,,-0.0,-0.0,-0.0,,-0.0
TDC,0.001516868423817099,False,18631.615903516256,23,False,680,1202,477,587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
John Reaves,0.010730324248876051,True,4116.5549244196618,45,True,770,1175,454,456,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Think outside the box,0.00016249174585820648,False,20777.913862758687,4,False,148,226,131,91,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Micromaster,0.0008030996158089016,False,1476.1409872472129,2,False,77,106,71,34,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Rehcsif,0.00027857475595355,False,435.72285390583841,2,False,159,263,149,119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MikeWeiner476,0.00026017018011315215,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
snowolfd4,0,False,1123.234784385407,4,False,159,258,143,123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Sommers,0.0019349144357536418,False,1524.0702959415582,2,False,85,117,74,37,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Davidclydewalters,0.002295453011555771,False,142.93363733367585,2,False,191,316,166,145,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Villeguillo,4.726120003531778e-05,False,81.706189378977328,1,False,105,109,81,4,,,,,,,-0.0,
Mgreason,0.0004599022708775876,False,10070.105799456845,2,False,59,84,57,30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Fortilv,0.0005016748596836261,False,597.98329594286611,1,False,10,17,17,8,-0.0,-0.0,,-0.0,-0.0,-0.0,,-0.0
pschemp,0,False,32526.335976038634,28,False,1137,1894,649,866,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
150.162.246.113,0,False,790.66303418732741,1,False,43,69,52,27,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
TucsonDavid,0.00046358661140307025,False,141.65317597237856,1,False,16,29,28,18,,-0.0,,-0.0,-0.0,-0.0,,-0.0
Kotniski,0.003449734954882269,False,1840.6385873621171,21,False,885,1303,449,480,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Golfcourseairhorn,0.0003356238265147812,False,1518.5717797038315,1,False,48,79,53,36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Fpahl,0.0002952880359459177,False,636.51756411011479,1,False,30,39,36,9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
Sluffs,3.773373863901436e-06,False,13.031002755165527,1,False,1,1,1,0,,,,,,,,
Bjarki S,0.0011052865887919787,False,237.28877884190578,1,False,52,87,68,40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0
Phmoreno,5.818982308510625e-05,False,99.619580663029808,1,False,31,56,42,29,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
VoodooIsland,0.00010340729834574246,False,344.94409318273455,3,False,318,544,255,278,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Orthorhombic,0.00022036622558949096,False,470.86658114122793,3,False,55,88,70,40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Haiafmo29,2.7244877873419543e-05,False,379.87577923818156,1,False,66,117,78,62,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Pandukht,1.0979139015164056e-05,False,743.87055016023362,3,False,238,239,159,1,,,,,,-0.0,,
Homunculus,8.490527207445864e-05,False,357.94673802887269,4,False,152,265,163,139,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Nlwriter,7.950183747449788e-05,False,784.65803540112699,2,False,31,53,39,29,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,-0.0
The Same Every 5000 Years,0.0013367226940369018,False,131.5814495827685,3,False,24,27,9,3,,,,-0.0,,,,
Jamieli,0.00028987253431989756,False,1123.2738210614175,2,False,78,108,65,38,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
71.36.255.217,0,False,607.66273680493737,1,False,19,28,25,9,-0.0,,,-0.0,,-0.0,-0.0,-0.0
220.253.4.36,0,False,2615.2119527472923,1,False,92,110,53,20,-0.0,,,-0.0,-0.0,-0.0,-0.0,-0.0
WriterHound,0.0021471850318393066,False,59.301598686484603,6,False,0,0,0,0,,,,,,,,
Martyx,0.00044188342672981225,False,1113.7468763832085,1,False,47,66,53,21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Keithbob,0.0026770325861070494,False,1521.4147295424921,11,False,449,624,258,206,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Gopal81,0.0007133006561308257,False,2432.0696378439393,1,False,66,100,68,37,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Theo10011,0.004171252991420725,False,292.74788939102416,9,False,403,692,298,347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Red_Rooster,0,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Nvvchar,0.006043257083387487,False,5651.3327801486676,56,False,1885,3069,838,1414,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
R.doak,2.75377303241998e-05,False,374.81162899227456,1,False,36,48,40,14,-0.0,,,-0.0,-0.0,-0.0,,-0.0
Atomican,0,False,414.6405702936695,1,False,15,25,22,10,-0.0,-0.0,,,-0.0,-0.0,-0.0,-0.0
JD Caselaw,4.396128605458997e-05,False,483.5476126089967,1,False,56,93,65,47,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
84.13.181.41,0,False,1168.3584139778222,1,False,57,83,61,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Elementalist29,0.0005062129540495242,False,441.57697315765785,1,False,6,9,9,4,,-0.0,,,-0.0,-0.0,,
Debeo Morium,0.00038169991617008125,False,1199.2874063730183,2,False,41,71,57,36,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
USEPA James,0.00017594384798206978,False,1312.2892014544079,2,False,109,160,103,60,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Irishforever16,0.003953064939509235,False,1413.7076570679146,6,False,285,464,224,204,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Ftfrk61,5.639591565225987e-05,False,1578.09519013098,1,False,39,55,34,17,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Andrerevilla,7.969699146990252e-05,False,284.39640904355173,1,False,18,30,27,13,-0.0,,,-0.0,-0.0,-0.0,-0.0,-0.0
AZDub,0.0007055019166941649,False,671.34094789119035,1,False,54,80,64,33,-0.0,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0
CartoonDiablo,0.00040016870628640085,False,218.24731422461119,3,False,93,176,114,96,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Aetherfukz,0.0002622207243895212,False,345.87230891426333,1,False,14,26,23,14,-0.0,,,-0.0,-0.0,-0.0,-0.0,-0.0
Cloveapple,0.0023240035280356693,False,12139.077763698251,46,False,1537,2433,581,1012,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Infiniteawe,0.00012194629254484408,False,570.42817508469841,1,False,58,95,64,42,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Cnota,0.0008081342714343452,False,377.24297539457569,1,False,31,61,49,33,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0
AWeenieMan,0.0035273871548340335,False,163.8748687424243,1,False,33,61,48,35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SteveO,0.005214994473764654,False,5075.4847290108646,28,False,703,1099,456,459,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
G Sisson,0.0006410858629270952,False,1948.4630846507855,3,False,79,101,64,23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Teenking,0.00012368970246820732,False,4218.4467063268312,2,False,36,58,45,23,-0.0,-0.0,,-0.0,-0.0,-0.0,,-0.0
Subversive.sound,8.930832042443844e-05,False,429.80662885077538,2,False,131,227,131,110,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Nihil novi,0.007819530680703141,False,6615.5556633584729,91,False,2170,3032,963,1034,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
192.17.229.43,0,False,1682.5171000713467,2,False,50,85,61,36,-0.0,-0.0,,-0.0,,-0.0,-0.0,-0.0
Ganeshk,0.003935086739369382,False,90432.035241966383,19,True,547,724,268,203,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Eddaido,0.0011551541372535321,False,18621.944944432249,41,False,1409,2353,846,1101,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
204.147.187.240,0,False,311.49677141553036,1,False,98,162,102,80,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Theus PR,0.00020769231599952043,False,702.23285326289908,6,False,166,260,72,108,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Jeffpw,0.01838003026736823,True,2004.7712068005633,75,False,2958,4714,1369,2016,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Max Terry,0.0003153074778932015,False,36957.513008821072,1,False,58,68,33,12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Andymarczak,0.00028783519676489275,False,1540.8400485450484,1,False,25,38,32,16,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Juthani1,0.003921179560286943,False,1356.573785380579,5,False,332,421,160,102,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
72.228.177.92,0,False,594.57372843324015,8,False,541,870,386,384,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
